film_id,film_rating
23501,"	0"
23502,"	5"
23503,"	6.7"
23504,"	4.6"
23505,"	6.3"
23506,"	7"
23507,"	0"
23508,"	6.8"
23509,"	3.9"
23510,"	7.1"
23511,"	3.6"
23512,"	6.4"
23513,"	5"
23514,"	6"
23515,"	5.8"
23516,"	7"
23517,"	7"
23518,"	5"
23519,"	6"
23520,"	5"
23521,"	5.4"
23522,"	5.9"
23523,"	5.4"
23524,"	5.5"
23525,"	6"
23526,"	3.8"
23527,"	4"
23528,"	5"
23529,"	5"
23530,"	5.4"
23531,"	0.5"
23532,"	4.7"
23533,"	6.5"
23534,"	0"
23535,"	5.5"
23536,"	5"
23537,
23538,"	7.5"
23539,"	6.2"
23540,"	5.3"
23541,"	7.1"
23542,"	7.3"
23543,"	6"
23544,"	4.9"
23545,"	5.6"
23546,"	5.5"
23547,"	5.3"
23548,"	4.8"
23549,"	5"
23550,"	5.2"
23551,"	4.7"
23552,"	4.5"
23553,"	5"
23554,"	6.9"
23555,"	2"
23556,"	4.8"
23557,"	5.5"
23558,
23559,"	6"
23560,"	4"
23561,"	2"
23562,"	4.2"
23563,"	5.1"
23564,"	2.9"
23565,"	5.5"
23566,"	4.6"
23567,"	5.7"
23568,"	0"
23569,"	3.5"
23570,"	3"
23571,"	1.5"
23572,"	5.5"
23573,"	5.5"
23574,"	6.4"
23575,"	6.5"
23576,"	6.9"
23577,"	7"
23578,"	6.3"
23579,"	4.5"
23580,"	7.6"
23581,"	7.9"
23582,"	6.8"
23583,"	5.7"
23584,"	7"
23585,"	6"
23586,"	4.3"
23587,
23588,
23589,"	5.1"
23590,"	4.9"
23591,"	0"
23592,"	1.8"
23593,"	5.4"
23594,"	0"
23595,"	6.5"
23596,"	5.3"
23597,"	5.8"
23598,"	6.3"
23599,"	5.8"
23600,"	6.3"
23601,"	3.7"
23602,"	5.8"
23603,"	0"
23604,"	6"
23605,"	7.2"
23606,"	3"
23607,"	6.5"
23608,"	4.4"
23609,"	5.5"
23610,"	4.4"
23611,"	6.7"
23612,"	4.3"
23613,"	4.1"
23614,"	4.4"
23615,"	6.1"
23616,"	9"
23617,"	0"
23618,"	3.5"
23619,"	0"
23620,"	4.5"
23621,"	5.1"
23622,"	4.3"
23623,"	4"
23624,"	2.8"
23625,"	0"
23626,"	4.7"
23627,"	7"
23628,"	4.9"
23629,"	4.1"
23630,"	5.4"
23631,"	6.7"
23632,"	5"
23633,"	6.1"
23634,"	6.5"
23635,"	7"
23636,"	4.5"
23637,"	4.3"
23638,"	5.3"
23639,"	6.7"
23640,"	7.8"
23641,"	4.7"
23642,"	2.8"
23643,"	6.8"
23644,"	4.3"
23645,"	4.3"
23646,"	5.3"
23647,
23648,"	0"
23649,"	2"
23650,"	6"
23651,"	8"
23652,"	2"
23653,"	6.8"
23654,"	5.3"
23655,"	6.6"
23656,"	6.4"
23657,"	0"
23658,"	5"
23659,"	3.5"
23660,"	5"
23661,"	4.7"
23662,"	4.9"
23663,"	4.8"
23664,"	4.4"
23665,"	3.7"
23666,"	5.9"
23667,"	5"
23668,"	5.9"
23669,"	3.8"
23670,"	3.3"
23671,"	5"
23672,"	4.6"
23673,"	4.3"
23674,"	6.3"
23675,"	3.5"
23676,"	5.4"
23677,"	7"
23678,"	6.7"
23679,"	5"
23680,"	0"
23681,"	4.9"
23682,"	0"
23683,"	4"
23684,"	3.8"
23685,
23686,"	6"
23687,"	6"
23688,"	8.3"
23689,"	4.4"
23690,"	4.3"
23691,"	5"
23692,"	6"
23693,"	0"
23694,"	3.8"
23695,"	6.2"
23696,"	5.2"
23697,"	5"
23698,"	0"
23699,"	5.2"
23700,"	4.7"
23701,"	4.8"
23702,"	5.6"
23703,"	7"
23704,"	4"
23705,"	8"
23706,"	7"
23707,"	4.9"
23708,"	3"
23709,"	6"
23710,"	10"
23711,"	4"
23712,"	5.6"
23713,"	3.5"
23714,"	3.9"
23715,"	4"
23716,"	4"
23717,"	4"
23718,"	4.2"
23719,"	3.8"
23720,"	2"
23721,"	5.3"
23722,"	5"
23723,"	5.1"
23724,"	5.7"
23725,"	6.5"
23726,"	5.6"
23727,"	6.3"
23728,"	7"
23729,"	5.7"
23730,"	5"
23731,"	3.8"
23732,"	6.7"
23733,"	0"
23734,"	5.6"
23735,"	6.9"
23736,"	6.4"
23737,"	6.6"
23738,"	6.4"
23739,"	7.6"
23740,"	8.9"
23741,"	7.5"
23742,"	8.3"
23743,"	8"
23744,"	0"
23745,"	7"
23746,"	4.3"
23747,"	4.9"
23748,"	0"
23749,"	7.3"
23750,"	5"
23751,"	7.8"
23752,"	4.7"
23753,"	3"
23754,"	6.6"
23755,"	6.2"
23756,"	4.8"
23757,"	6.5"
23758,"	3.5"
23759,"	4.3"
23760,"	10"
23761,"	3.3"
23762,"	10"
23763,"	2.8"
23764,"	5.5"
23765,"	6.3"
23766,"	3.8"
23767,"	0"
23768,"	5"
23769,"	5.3"
23770,"	3"
23771,"	4.7"
23772,"	4"
23773,"	2.8"
23774,"	2.6"
23775,"	3.7"
23776,"	2"
23777,"	2"
23778,"	2.3"
23779,"	5"
23780,"	0"
23781,"	4.5"
23782,"	3"
23783,"	3.6"
23784,"	4.7"
23785,"	5.3"
23786,"	4.5"
23787,"	5.2"
23788,"	7.4"
23789,"	6.8"
23790,"	5.8"
23791,"	5"
23792,"	1"
23793,"	5"
23794,"	2"
23795,"	3"
23796,"	4"
23797,"	3.6"
23798,"	3.5"
23799,"	5"
23800,"	7.3"
23801,"	6.3"
23802,"	3.5"
23803,"	7"
23804,"	6.8"
23805,"	6.3"
23806,"	6.1"
23807,"	8.2"
23808,"	4.5"
23809,"	6.5"
23810,"	3.1"
23811,"	3.9"
23812,"	4.6"
23813,
23814,"	4.5"
23815,"	3.4"
23816,"	3"
23817,"	2.3"
23818,"	1.2"
23819,"	0"
23820,"	8"
23821,"	5.8"
23822,"	5.3"
23823,"	7.4"
23824,"	3.8"
23825,"	6.6"
23826,"	2.4"
23827,"	6"
23828,"	4.5"
23829,"	4"
23830,"	6"
23831,"	5"
23832,"	6"
23833,"	5.5"
23834,"	5"
23835,"	3.7"
23836,"	5.9"
23837,"	5.6"
23838,"	6"
23839,"	4.8"
23840,"	6.3"
23841,"	4.9"
23842,"	4.4"
23843,"	5.6"
23844,"	6.5"
23845,"	6.1"
23846,"	6.7"
23847,"	6.1"
23848,"	4.5"
23849,"	6"
23850,"	0"
23851,"	4.1"
23852,"	7.7"
23853,"	2.5"
23854,"	5.8"
23855,"	7.3"
23856,"	7.2"
23857,"	5.3"
23858,"	5.5"
23859,"	0"
23860,"	3.9"
23861,"	5"
23862,"	7.5"
23863,"	0"
23864,"	5.7"
23865,"	3.3"
23866,"	6.5"
23867,"	3.1"
23868,"	2"
23869,"	6.5"
23870,"	5"
23871,"	4"
23872,"	4.8"
23873,"	4.4"
23874,"	6.5"
23875,"	5.4"
23876,"	6.4"
23877,"	4.3"
23878,"	8.3"
23879,"	0"
23880,"	4.5"
23881,"	5.4"
23882,"	6.5"
23883,"	8"
23884,"	7.2"
23885,"	5.4"
23886,"	3.5"
23887,"	0"
23888,"	6.4"
23889,"	7"
23890,"	0"
23891,"	3.4"
23892,"	4"
23893,"	9"
23894,"	0"
23895,"	4.8"
23896,"	5.3"
23897,"	4.8"
23898,"	5.6"
23899,"	4.4"
23900,"	4.7"
23901,"	4.9"
23902,"	6.5"
23903,"	4.8"
23904,"	4.7"
23905,"	5.5"
23906,"	0"
23907,"	5"
23908,"	4.8"
23909,"	6.9"
23910,"	7.4"
23911,"	6.2"
23912,"	5"
23913,"	0"
23914,"	0"
23915,"	6"
23916,"	6"
23917,"	9"
23918,"	3.9"
23919,"	4.4"
23920,"	8"
23921,"	0"
23922,"	5.5"
23923,"	6.4"
23924,"	2.6"
23925,"	5.5"
23926,"	4.9"
23927,"	4.8"
23928,"	4.8"
23929,"	3.2"
23930,"	4.3"
23931,
23932,"	7.2"
23933,"	5.7"
23934,"	4.9"
23935,"	4"
23936,"	7.1"
23937,"	0"
23938,"	6"
23939,"	0"
23940,"	5"
23941,"	6.5"
23942,"	5.5"
23943,"	5.4"
23944,"	6.3"
23945,"	5.5"
23946,"	2.7"
23947,"	6.2"
23948,"	7.1"
23949,"	5.5"
23950,"	10"
23951,"	7.3"
23952,"	6"
23953,"	6.7"
23954,"	5.2"
23955,"	0"
23956,"	4.1"
23957,"	5"
23958,"	8.1"
23959,"	6.3"
23960,"	4.4"
23961,"	6.8"
23962,"	0"
23963,"	6.4"
23964,"	8.5"
23965,"	4.7"
23966,"	4"
23967,"	5.3"
23968,"	6"
23969,"	5.6"
23970,"	3.6"
23971,"	5.8"
23972,"	4.3"
23973,L follows drummer
23974,
23975,"	5.9"
23976,"	4.6"
23977,"	6.2"
23978,"	6.7"
23979,"	0"
23980,"	5.3"
23981,"	0"
23982,"	7.8"
23983,"	6.3"
23984,"	6.1"
23985,"	4.4"
23986,"	6.1"
23987,"	8.4"
23988,"	6"
23989,"	6.6"
23990,"	0"
23991,"	0"
23992,"	5.9"
23993,"	6.8"
23994,"	7.5"
23995,"	7"
23996,"	4.4"
23997,"	6.5"
23998,"	5.4"
23999,"	7.4"
24000,"	6.5"
24001,"	7"
24002,"	6"
24003,"	6.7"
24004,"	0"
24005,"	6.6"
24006,"	7.4"
24007,"	4.5"
24008,"	8"
24009,"	8"
24010,"	5.4"
24011,"	6.4"
24012,"	6.7"
24013,"	7"
24014,"	5"
24015,"	5.7"
24016,"	4.8"
24017,"	6"
24018,"	5"
24019,"	4"
24020,"	0"
24021,"	6.3"
24022,"	4.6"
24023,"	5.5"
24024,"	5.9"
24025,"	7"
24026,"	6"
24027,"	0"
24028,"	6.3"
24029,"	6"
24030,"	5"
24031,"	3.8"
24032,"	4"
24033,"	5"
24034,"	4.5"
24035,"	4.3"
24036,"	0"
24037,"	2.8"
24038,"	0"
24039,"	6"
24040,"	5.8"
24041,"	0"
24042,"	5.5"
24043,"	6.2"
24044,"	4"
24045,"	4.7"
24046,"	4.3"
24047,"	8"
24048,"	6.1"
24049,"	5.7"
24050,"	4.9"
24051,"	3.5"
24052,"	5.4"
24053,"	0"
24054,"	5.4"
24055,"	0"
24056,"	2.5"
24057,"	4.5"
24058,"	4.1"
24059,"	4.4"
24060,"	5.1"
24061,"	0"
24062,"	7.2"
24063,"	0"
24064,"	5.2"
24065,"	0"
24066,"	4"
24067,"	7"
24068,"	4.7"
24069,"	3.7"
24070,"	5.6"
24071,"	6.4"
24072,"	5.7"
24073,"	5.9"
24074,"	7.5"
24075,"	4"
24076,"	3.5"
24077,"	6.7"
24078,"	6.7"
24079,"	5.7"
24080,"	0"
24081,"	6"
24082,"	6"
24083,"	6.2"
24084,"	5.5"
24085,"	6"
24086,"	4.5"
24087,"	6"
24088,
24089,
24090,"	6.1"
24091,
24092,"	8.5"
24093,"	7.8"
24094,
24095,"	5.7"
24096,"	7.2"
24097,"	6"
24098,"	7.2"
24099,"	5"
24100,"	6.2"
24101,"	4.7"
24102,"	4"
24103,"	5.3"
24104,"	3.7"
24105,"	8"
24106,"	7.5"
24107,"	5"
24108,"	0"
24109,"	5.5"
24110,"	4.9"
24111,"	2"
24112,"	6"
24113,"rathoner Gwendolen Twist. It is the first film to capture the story, drama and ultimate essence of the legendary 26.2 mile running event. Filmed globally in North America, Europe, Africa and A""	24"
24114,"	7.5"
24115,"	7.7"
24116,"	5.8"
24117,"	0"
24118,"	7"
24119,"	5.5"
24120,"	7.5"
24121,"	4.6"
24122,"	0"
24123,"	6.1"
24124,"	6.7"
24125,"	6"
24126,"	6.7"
24127,"	7.7"
24128,"	7.2"
24129,"	6.7"
24130,"	4.2"
24131,"	6"
24132,"	5.8"
24133,"	5.3"
24134,"	5.5"
24135,"	7.8"
24136,"	3.3"
24137,"	5.6"
24138,"	3"
24139,"	5.5"
24140,"	5"
24141,"	5.3"
24142,"	3.8"
24143,"	5.8"
24144,"	3.6"
24145,"	7"
24146,"	6"
24147,"	4.5"
24148,"	5.8"
24149,"	7.5"
24150,"	6.4"
24151,"	5.5"
24152,"	5.5"
24153,"	4"
24154,"	5.8"
24155,"	3.4"
24156,"	5.8"
24157,"	7.2"
24158,"	5.2"
24159,"	6.9"
24160,"	3.1"
24161,"	4.8"
24162,"	5.9"
24163,"	3.5"
24164,"	4.5"
24165,"	4.3"
24166,"	5.7"
24167,"	5.5"
24168,"	5.7"
24169,"	3.5"
24170,"	4.6"
24171,"	3"
24172,"	5.6"
24173,"	5.5"
24174,"	6.9"
24175,"	5"
24176,"	7.3"
24177,"	4.8"
24178,"	6.2"
24179,"	7"
24180,"	6.4"
24181,"	5.3"
24182,"	0"
24183,"	5"
24184,"	4"
24185,"	7.5"
24186,"	4.1"
24187,"	0"
24188,"	0"
24189,"	3.5"
24190,"	5"
24191,"	5.6"
24192,"	7"
24193,"	4.5"
24194,"	6"
24195,"	5.6"
24196,"	5.5"
24197,"	4.9"
24198,
24199,"	5.5"
24200,"	6.3"
24201,"	6.8"
24202,"	4.6"
24203,"	6.5"
24204,"	0"
24205,"	0"
24206,"	0"
24207,"	7.1"
24208,"	6.6"
24209,"	6"
24210,"	7"
24211,"	5.1"
24212,"	6.3"
24213,"	5.3"
24214,"	8"
24215,"	8.8"
24216,"	7.1"
24217,"	6"
24218,"	0"
24219,"	5.4"
24220,"	5"
24221,"	4.3"
24222,"	4.7"
24223,"	5.9"
24224,"	0"
24225,"	6.5"
24226,"	4.1"
24227,"	5"
24228,"	0"
24229,"	2.5"
24230,"	4.8"
24231,"	0"
24232,"	6.8"
24233,"	0"
24234,"	5.5"
24235,"	4.9"
24236,"	5.5"
24237,"	3.8"
24238,"	8"
24239,"	0"
24240,"	5.5"
24241,"	4.3"
24242,"	7"
24243,"	5.2"
24244,"	5.5"
24245,"	2"
24246,"	7"
24247,"	5.3"
24248,"	2.8"
24249,"	0"
24250,"	5.1"
24251,"	0"
24252,"	7.2"
24253,"	6"
24254,"	7"
24255,"	5.5"
24256,"	4.2"
24257,"	5.4"
24258,"	5.4"
24259,"	6.7"
24260,"	5"
24261,"	3.5"
24262,"	0"
24263,
24264,"	4.2"
24265,"	8.3"
24266,"	6.8"
24267,"	8"
24268,"	5.3"
24269,"	4.4"
24270,"	6.7"
24271,"	6.6"
24272,"	2"
24273,"	6.6"
24274,"	4"
24275,"	6"
24276,"	2.3"
24277,"	5.9"
24278,"	5.5"
24279,"	5.9"
24280,"	4.4"
24281,"	6.2"
24282,"	3.5"
24283,"	6.5"
24284,"	7.8"
24285,"	6.2"
24286,"	7.1"
24287,"	0"
24288,"	5.3"
24289,"	6.4"
24290,"	5"
24291,"	0"
24292,"	5.9"
24293,"	7.8"
24294,"	5.5"
24295,"	7.3"
24296,"	5.1"
24297,"	8"
24298,"	6.9"
24299,"	10"
24300,"	7.3"
24301,"	0"
24302,"	0"
24303,"	0"
24304,"	6"
24305,"	5.1"
24306,"	5.2"
24307,"	4"
24308,"	5.4"
24309,"	4.8"
24310,"	5.1"
24311,"	6.8"
24312,"	6"
24313,"	5"
24314,"	6"
24315,"	6.8"
24316,"	5.3"
24317,"	4.6"
24318,"	5.3"
24319,"	6.6"
24320,"	6.8"
24321,"	4.5"
24322,"	7"
24323,"	5"
24324,"	5.4"
24325,"	5"
24326,"	4.7"
24327,"	3.9"
24328,"	5.5"
24329,"	0"
24330,"	0"
24331,"	6.7"
24332,"	4.8"
24333,"	6.6"
24334,"	6"
24335,"	6.5"
24336,"	5.5"
24337,"	5.1"
24338,"	4.9"
24339,"	6.3"
24340,"	5.4"
24341,"	6.3"
24342,"	5.6"
24343,"	6.3"
24344,"	5.1"
24345,"	6.9"
24346,"	6.4"
24347,"	0"
24348,"	0"
24349,"	6.5"
24350,"	6.7"
24351,"	6"
24352,"	7.1"
24353,"	7.4"
24354,
24355,"	6.2"
24356,"	5"
24357,"	6.2"
24358,"	6.4"
24359,"	6.7"
24360,"	5"
24361,"	6.8"
24362,"	5"
24363,"	6"
24364,"	6"
24365,"	0"
24366,"	4.5"
24367,"	7.4"
24368,"	6"
24369,"	3.8"
24370,"	4.3"
24371,"	6"
24372,"	5"
24373,"	4.8"
24374,"	5.4"
24375,"	5.5"
24376,"	4.7"
24377,"	6.7"
24378,"	1"
24379,"	6"
24380,"	6.5"
24381,"	6.5"
24382,"	6.4"
24383,"	4.9"
24384,"	5.6"
24385,"	4.1"
24386,"	3.6"
24387,"	5"
24388,"	6.7"
24389,"	5.8"
24390,"	6"
24391,"	9"
24392,"	5"
24393,"	4.8"
24394,"	7.6"
24395,"	0"
24396,"	0"
24397,"	5"
24398,"	0"
24399,"	0"
24400,"	7.3"
24401,"	4.7"
24402,"	5.6"
24403,"	5.2"
24404,"	4"
24405,"	4.5"
24406,"	6.2"
24407,"	4.1"
24408,"	5.5"
24409,"	6"
24410,"	5.6"
24411,"	5.6"
24412,"	5"
24413,"	5.6"
24414,"	0"
24415,"	7.7"
24416,"	7.4"
24417,"	5"
24418,"	5.5"
24419,"	6.2"
24420,"	3.9"
24421,"	5.3"
24422,"	4.7"
24423,"	4.6"
24424,"	6.3"
24425,"	3.7"
24426,"	1.5"
24427,"	5.2"
24428,"	5.4"
24429,"	4.5"
24430,"	3.4"
24431,"	1.7"
24432,"	4.3"
24433,"	7.5"
24434,"	5.3"
24435,"	4"
24436,"	10"
24437,"	2.5"
24438,"	5"
24439,"	6.5"
24440,"	7.6"
24441,"	4"
24442,"	5.4"
24443,"	7.8"
24444,"	9"
24445,"	6.4"
24446,"	5.3"
24447,"	5.6"
24448,"	4.9"
24449,"	4.2"
24450,"	7.3"
24451,"	5.6"
24452,"	6.4"
24453,"	6.4"
24454,"	4.5"
24455,"	5.5"
24456,"	2.6"
24457,"	6"
24458,"	4"
24459,"	6.3"
24460,"	7.2"
24461,"	8.1"
24462,"	0"
24463,"	8"
24464,"	3"
24465,"	3.5"
24466,"	6"
24467,"	5"
24468,"	4.7"
24469,"	5"
24470,"	2.8"
24471,"	3.5"
24472,"	5.7"
24473,"	6.5"
24474,"	6.9"
24475,"	5"
24476,"	6.7"
24477,"	3.5"
24478,"	6.2"
24479,"	0"
24480,"	2.9"
24481,"	4.4"
24482,"	4.8"
24483,"	5.3"
24484,
24485,"	4.1"
24486,"	3.4"
24487,"	2.8"
24488,"	5.5"
24489,"	5"
24490,"	5.9"
24491,"	6"
24492,"	6.6"
24493,"	5.5"
24494,"	4.6"
24495,"	3.7"
24496,"	6.5"
24497,"	2.6"
24498,"	5.3"
24499,
24500,"	2.6"
24501,"	4.2"
24502,"	0"
24503,"	4"
24504,"	0"
24505,"	7.1"
24506,"	5.4"
24507,"	4.4"
24508,"	6.1"
24509,"	0"
24510,"	4"
24511,"	6.5"
24512,"	3"
24513,"	3.2"
24514,"	3.3"
24515,"	6.6"
24516,"	5.6"
24517,"	6.4"
24518,"	8.7"
24519,"	5.2"
24520,"	7.5"
24521,"	6.1"
24522,"	5.8"
24523,"	4"
24524,"	6.7"
24525,"	5.3"
24526,"	6.1"
24527,"	5.6"
24528,"	5.6"
24529,"	0"
24530,"	4"
24531,"	5"
24532,"	5.3"
24533,"	6.3"
24534,"	0"
24535,"	6.7"
24536,"	6.4"
24537,"	9"
24538,"	5"
24539,"	6"
24540,"	7.8"
24541,"	7.4"
24542,"	0"
24543,"	0"
24544,"	3"
24545,"	5.7"
24546,"	6.7"
24547,
24548,"	6.3"
24549,"	5.3"
24550,"	5.9"
24551,"	7.7"
24552,"	6.3"
24553,"	6.1"
24554,"	5.2"
24555,"	3.5"
24556,"	5.3"
24557,"	4.9"
24558,"	4.6"
24559,"	4.4"
24560,"	5.5"
24561,"	7.1"
24562,"	4.2"
24563,"	4.1"
24564,"	5.7"
24565,"	4.4"
24566,"	5.1"
24567,"	7.5"
24568,"	6"
24569,"	1"
24570,"	0"
24571,"	6.8"
24572,"	0"
24573,"	6.4"
24574,"	8.3"
24575,"	4.5"
24576,"	7"
24577,"	5.5"
24578,"	4.8"
24579,"	5.6"
24580,"	5"
24581,"	6.5"
24582,"	5.6"
24583,"	3.8"
24584,"	5.1"
24585,"	5.1"
24586,"	4.7"
24587,"	4.9"
24588,"	7.5"
24589,"	3"
24590,"	6.2"
24591,"	5.1"
24592,"	3.4"
24593,"	4.6"
24594,"	5.2"
24595,"	5.3"
24596,"	6.1"
24597,"	0"
24598,"	5"
24599,"	6.1"
24600,"	0"
24601,"	5.8"
24602,"	5"
24603,"	0"
24604,"	5.2"
24605,"	0"
24606,"	0"
24607,"	6.3"
24608,"	4.6"
24609,"	1"
24610,"	3.4"
24611,"	7.1"
24612,"	5.5"
24613,"	0"
24614,"	4.7"
24615,"	0"
24616,"	0"
24617,"	6.4"
24618,"	5.5"
24619,"	4.5"
24620,"	4.9"
24621,"	6.8"
24622,"	4.9"
24623,"	6"
24624,"	0"
24625,"	3.7"
24626,"	5.4"
24627,"	5"
24628,"	6.1"
24629,"	5.4"
24630,"	5.4"
24631,"	3.9"
24632,"	5.5"
24633,"	5.6"
24634,"	4.2"
24635,"	6.7"
24636,"	2.5"
24637,"	4.1"
24638,"	3.3"
24639,"	6.4"
24640,"	4.3"
24641,"	5.2"
24642,"	3.5"
24643,"	0"
24644,"	5.4"
24645,"	6.7"
24646,"	5"
24647,"	6"
24648,"	6.7"
24649,"	6.5"
24650,"	5.2"
24651,"	7.1"
24652,"	7"
24653,"	8"
24654,"	6"
24655,"	5.8"
24656,"	5"
24657,"	8.7"
24658,"	5.6"
24659,"	5.2"
24660,"	5.4"
24661,"	5.8"
24662,"venture about three high school kids who invent a time machine to spare others just like them from the humiliation they've endured.	25"
24663,"	5.8"
24664,"	4.5"
24665,"	3.6"
24666,"	6.8"
24667,"	7.3"
24668,"	6"
24669,"	4.2"
24670,
24671,
24672,
24673,"	10"
24674,"	4.9"
24675,"	3.5"
24676,"	6.3"
24677,"	5"
24678,"	5.5"
24679,"	6.1"
24680,"	6.8"
24681,"	0"
24682,"	4"
24683,"	6"
24684,"	3.3"
24685,"	0"
24686,"	5.9"
24687,"	4.2"
24688,"	6.7"
24689,"	5"
24690,"	4"
24691,"	4.4"
24692,"	7"
24693,"	7"
24694,"	5.6"
24695,"	7"
24696,"	4.7"
24697,"	5.8"
24698,"	5.2"
24699,"	5.6"
24700,"	4.1"
24701,"	7.1"
24702,
24703,"	7.6"
24704,"	7.1"
24705,"	4.8"
24706,"	6.2"
24707,"	4.3"
24708,"	7.3"
24709,"	6.4"
24710,"	6"
24711,"	6.7"
24712,"	6.6"
24713,"	5.5"
24714,"	5.7"
24715,"	5"
24716,"	6"
24717,"	8.7"
24718,"	5.7"
24719,"	7.2"
24720,
24721,"	0"
24722,"	0"
24723,"	5.8"
24724,"	5.4"
24725,"	7"
24726,"	3.9"
24727,"	7.1"
24728,"	6.3"
24729,"	7.2"
24730,"	0"
24731,"	8"
24732,"	5.6"
24733,"	7.5"
24734,"	6.1"
24735,"	3.2"
24736,"	6.5"
24737,"	4.6"
24738,"	5.8"
24739,"	3.9"
24740,"	4"
24741,"	1.3"
24742,"	10"
24743,"	0"
24744,"	6"
24745,"	6"
24746,"	5.5"
24747,"	7.5"
24748,"	6.8"
24749,"	6.3"
24750,"	0"
24751,"	4.2"
24752,"	5.1"
24753,"	7.3"
24754,"	6.3"
24755,"	5.3"
24756,"	0"
24757,"	5.1"
24758,"	4.7"
24759,"	8"
24760,"	6.4"
24761,"	6.6"
24762,"	8.2"
24763,"	6.3"
24764,"	6.5"
24765,"	8"
24766,"	5"
24767,"	2.2"
24768,"	4.6"
24769,"	8.3"
24770,"	0"
24771,"	0"
24772,"	4.4"
24773,"	4.3"
24774,"	3.7"
24775,"	3.6"
24776,"	2.5"
24777,"	5.9"
24778,"	6"
24779,"	5"
24780,"	4.6"
24781,"	4.3"
24782,"	5.6"
24783,"	6.5"
24784,"	7"
24785,
24786,"	5.2"
24787,"	5.8"
24788,"	0"
24789,"	6.7"
24790,"	6.3"
24791,"	6.1"
24792,"	7.6"
24793,"	6.5"
24794,"	6.4"
24795,"	4.3"
24796,"	4.7"
24797,"	4.8"
24798,"	1"
24799,"	0"
24800,"	5"
24801,"	5.3"
24802,"	5"
24803,"	5.9"
24804,"	2.3"
24805,"	6"
24806,"	6.1"
24807,"	6"
24808,"	4"
24809,"	5.5"
24810,"	5.5"
24811,"	2"
24812,"	4.8"
24813,"	7.7"
24814,"	6"
24815,"	5.8"
24816,"	0"
24817,"	2.5"
24818,"	4.5"
24819,"	7.8"
24820,"	7.5"
24821,"	4"
24822,"	5.7"
24823,"	4.5"
24824,"	6.2"
24825,"	4.2"
24826,"	5.2"
24827,"	4.5"
24828,"	5.3"
24829,"	4.4"
24830,"	4.9"
24831,"	5.2"
24832,"	7"
24833,"	5.7"
24834,"	6.2"
24835,"	7.2"
24836,"	8"
24837,"	6.9"
24838,"	6.3"
24839,"	6.2"
24840,"	4.6"
24841,"	0"
24842,"	3.8"
24843,"	5.5"
24844,"	6.5"
24845,"	3.3"
24846,"	5"
24847,"	7"
24848,"	5.7"
24849,"	7"
24850,"	7.5"
24851,"	5.5"
24852,"	5.3"
24853,"	1.9"
24854,"	8.1"
24855,"	5"
24856,"	5.3"
24857,"	6.6"
24858,"	0"
24859,"	4.3"
24860,"	5"
24861,"	0"
24862,"	6.5"
24863,"	4.5"
24864,"	5.4"
24865,"	7.9"
24866,"	7.2"
24867,"	6.7"
24868,"	2.8"
24869,"	3.7"
24870,"	5.8"
24871,"	5.3"
24872,"	6.5"
24873,"	7.7"
24874,"	0"
24875,"	0"
24876,"	7.4"
24877,"	7.6"
24878,"	5.4"
24879,"	5"
24880,"	0"
24881,"	5.5"
24882,"	3.5"
24883,"	0"
24884,"	0"
24885,"	4.3"
24886,"	5"
24887,"	6.5"
24888,"	5.6"
24889,"	4.5"
24890,"	10"
24891,"	4.4"
24892,"	4.3"
24893,"	6"
24894,"	5.2"
24895,"	4.8"
24896,"	6.6"
24897,"	7"
24898,"	7.8"
24899,"	6.2"
24900,"	6"
24901,"	5.9"
24902,"	5.9"
24903,"	6.1"
24904,"	4.4"
24905,"	5.5"
24906,"	5.8"
24907,"	3.5"
24908,"	5.3"
24909,"	5.9"
24910,"	6.9"
24911,"	5.8"
24912,"	4.8"
24913,"	3.9"
24914,"	5.4"
24915,"	5.6"
24916,"	5"
24917,"	4.6"
24918,
24919,"	6.6"
24920,"	5.8"
24921,"	5.8"
24922,"	5.7"
24923,"	4.2"
24924,"	5.9"
24925,"	6"
24926,"	8.1"
24927,"	4.3"
24928,"	5.3"
24929,"	4.8"
24930,"	5.5"
24931,"	4.9"
24932,"	5.2"
24933,"	4.9"
24934,"	0"
24935,"	6.8"
24936,"	4.9"
24937,"	6.2"
24938,"	6"
24939,"	5.6"
24940,"	5.5"
24941,"	3.8"
24942,"	6"
24943,"	6.5"
24944,"	6.2"
24945,"	6.8"
24946,"	7.7"
24947,"	6.1"
24948,"	6.5"
24949,"	4.6"
24950,"	4.7"
24951,"	6.1"
24952,"	6.6"
24953,"	6.4"
24954,"	5.1"
24955,"	7"
24956,"	6.2"
24957,"	6"
24958,"	0"
24959,"	6.1"
24960,"	6.4"
24961,"	5.4"
24962,"	0"
24963,"	4.2"
24964,"	6"
24965,"	5.8"
24966,"	6"
24967,"	7.7"
24968,"	5.4"
24969,"	5"
24970,"	4.9"
24971,
24972,"	7.4"
24973,"	6.3"
24974,"	6.3"
24975,"	6.1"
24976,"	6.4"
24977,"	7.3"
24978,"	4.5"
24979,"	4.7"
24980,"	4.3"
24981,"	4.1"
24982,"	6.3"
24983,"	8.4"
24984,"	5.6"
24985,"	5.2"
24986,"	6"
24987,"	0"
24988,"	5.3"
24989,"	3.6"
24990,"	5.3"
24991,"	5.7"
24992,"	5.8"
24993,"	0"
24994,"	6.8"
